대분류,중분류,불만유형,지역,건수
의류·섬유신변용품,침구류,품질(물품/용역),인천광역시,169
의류·섬유신변용품,침구류,품질(물품/용역),전라남도,70
의류·섬유신변용품,침구류,품질(물품/용역),전북특별자치도,90
의류·섬유신변용품,침구류,품질(물품/용역),제주특별자치도,37
의류·섬유신변용품,침구류,품질(물품/용역),충청남도,138
의류·섬유신변용품,침구류,품질(물품/용역),충청북도,115
의류·섬유신변용품,침구류,품질(물품/용역),해외 및 기타,17
의류·섬유신변용품,한복,AS불만,대전광역시,1
의류·섬유신변용품,한복,AS불만,인천광역시,1
의류·섬유신변용품,한복,AS불만,전라남도,1
의류·섬유신변용품,한복,가격.요금,경기도,5
의류·섬유신변용품,한복,가격.요금,서울특별시,2
의류·섬유신변용품,한복,가격.요금,인천광역시,1
의류·섬유신변용품,한복,거래관행,경기도,2
의류·섬유신변용품,한복,거래관행,광주광역시,1
의류·섬유신변용품,한복,거래관행,부산광역시,1
의류·섬유신변용품,한복,거래관행,서울특별시,2
의류·섬유신변용품,한복,거래관행,전라남도,1
의류·섬유신변용품,한복,거래관행,전북특별자치도,1
의류·섬유신변용품,한복,거래관행,충청남도,2
의류·섬유신변용품,한복,거래관행,충청북도,1
의류·섬유신변용품,한복,계약불이행(불완전이행),강원도,4
의류·섬유신변용품,한복,계약불이행(불완전이행),경기도,46
의류·섬유신변용품,한복,계약불이행(불완전이행),경상남도,4
의류·섬유신변용품,한복,계약불이행(불완전이행),경상북도,7
의류·섬유신변용품,한복,계약불이행(불완전이행),광주광역시,3
의류·섬유신변용품,한복,계약불이행(불완전이행),대구광역시,12
의류·섬유신변용품,한복,계약불이행(불완전이행),대전광역시,3
의류·섬유신변용품,한복,계약불이행(불완전이행),부산광역시,11
의류·섬유신변용품,한복,계약불이행(불완전이행),서울특별시,35
의류·섬유신변용품,한복,계약불이행(불완전이행),울산광역시,3
의류·섬유신변용품,한복,계약불이행(불완전이행),인천광역시,9
의류·섬유신변용품,한복,계약불이행(불완전이행),전라남도,2
의류·섬유신변용품,한복,계약불이행(불완전이행),전북특별자치도,2
의류·섬유신변용품,한복,계약불이행(불완전이행),제주특별자치도,2
의류·섬유신변용품,한복,계약불이행(불완전이행),충청남도,5
의류·섬유신변용품,한복,계약불이행(불완전이행),충청북도,6
의류·섬유신변용품,한복,계약불이행(불완전이행),해외 및 기타,1
의류·섬유신변용품,한복,계약해제.해지/위약금,강원도,5
의류·섬유신변용품,한복,계약해제.해지/위약금,경기도,93
의류·섬유신변용품,한복,계약해제.해지/위약금,경상남도,20
의류·섬유신변용품,한복,계약해제.해지/위약금,경상북도,5
의류·섬유신변용품,한복,계약해제.해지/위약금,광주광역시,7
의류·섬유신변용품,한복,계약해제.해지/위약금,대구광역시,13
의류·섬유신변용품,한복,계약해제.해지/위약금,대전광역시,11
의류·섬유신변용품,한복,계약해제.해지/위약금,미상,1
의류·섬유신변용품,한복,계약해제.해지/위약금,부산광역시,14
의류·섬유신변용품,한복,계약해제.해지/위약금,서울특별시,64
의류·섬유신변용품,한복,계약해제.해지/위약금,세종특별자치시,1
의류·섬유신변용품,한복,계약해제.해지/위약금,울산광역시,8
의류·섬유신변용품,한복,계약해제.해지/위약금,인천광역시,21
의류·섬유신변용품,한복,계약해제.해지/위약금,전라남도,5
의류·섬유신변용품,한복,계약해제.해지/위약금,전북특별자치도,8
의류·섬유신변용품,한복,계약해제.해지/위약금,제주특별자치도,1
의류·섬유신변용품,한복,계약해제.해지/위약금,충청남도,17
의류·섬유신변용품,한복,계약해제.해지/위약금,충청북도,9
의류·섬유신변용품,한복,계약해제.해지/위약금,해외 및 기타,1
의류·섬유신변용품,한복,단순문의.상담,강원도,1
의류·섬유신변용품,한복,단순문의.상담,경기도,13
의류·섬유신변용품,한복,단순문의.상담,경상남도,1
의류·섬유신변용품,한복,단순문의.상담,광주광역시,2
의류·섬유신변용품,한복,단순문의.상담,대구광역시,3
의류·섬유신변용품,한복,단순문의.상담,대전광역시,1
의류·섬유신변용품,한복,단순문의.상담,부산광역시,1
의류·섬유신변용품,한복,단순문의.상담,서울특별시,6
의류·섬유신변용품,한복,단순문의.상담,세종특별자치시,1
의류·섬유신변용품,한복,단순문의.상담,울산광역시,1
의류·섬유신변용품,한복,단순문의.상담,인천광역시,4
의류·섬유신변용품,한복,단순문의.상담,전라남도,1
의류·섬유신변용품,한복,단순문의.상담,충청남도,5
의류·섬유신변용품,한복,미상,경기도,7
의류·섬유신변용품,한복,미상,광주광역시,1
의류·섬유신변용품,한복,미상,미상,1
의류·섬유신변용품,한복,미상,서울특별시,4
의류·섬유신변용품,한복,미상,전북특별자치도,1
의류·섬유신변용품,한복,법.제도,경기도,1
의류·섬유신변용품,한복,법.제도,서울특별시,2
의류·섬유신변용품,한복,법.제도,충청북도,1
의류·섬유신변용품,한복,부당행위,강원도,1
의류·섬유신변용품,한복,부당행위,경기도,8
의류·섬유신변용품,한복,부당행위,경상남도,1
의류·섬유신변용품,한복,부당행위,경상북도,2
의류·섬유신변용품,한복,부당행위,대구광역시,1
의류·섬유신변용품,한복,부당행위,부산광역시,2
의류·섬유신변용품,한복,부당행위,서울특별시,7
의류·섬유신변용품,한복,부당행위,울산광역시,2
의류·섬유신변용품,한복,부당행위,인천광역시,1
의류·섬유신변용품,한복,부당행위,전라남도,1
의류·섬유신변용품,한복,안전(제품/시설),경기도,1
의류·섬유신변용품,한복,약관,경기도,1
의류·섬유신변용품,한복,약관,경상북도,1
의류·섬유신변용품,한복,약관,서울특별시,1
의류·섬유신변용품,한복,약관,전북특별자치도,1
의류·섬유신변용품,한복,약관,충청북도,1
의류·섬유신변용품,한복,이자.수수료,대구광역시,1
의류·섬유신변용품,한복,이자.수수료,전북특별자치도,1
의류·섬유신변용품,한복,이자.수수료,충청북도,1
의류·섬유신변용품,한복,청약철회,강원도,3
의류·섬유신변용품,한복,청약철회,경기도,63
의류·섬유신변용품,한복,청약철회,경상남도,2
의류·섬유신변용품,한복,청약철회,경상북도,2
의류·섬유신변용품,한복,청약철회,광주광역시,3
의류·섬유신변용품,한복,청약철회,대구광역시,7
의류·섬유신변용품,한복,청약철회,대전광역시,8
의류·섬유신변용품,한복,청약철회,부산광역시,3
의류·섬유신변용품,한복,청약철회,서울특별시,30
의류·섬유신변용품,한복,청약철회,세종특별자치시,1
의류·섬유신변용품,한복,청약철회,울산광역시,2
의류·섬유신변용품,한복,청약철회,인천광역시,19
의류·섬유신변용품,한복,청약철회,전라남도,2
의류·섬유신변용품,한복,청약철회,전북특별자치도,5
의류·섬유신변용품,한복,청약철회,제주특별자치도,3
의류·섬유신변용품,한복,청약철회,충청남도,3
의류·섬유신변용품,한복,청약철회,충청북도,2
의류·섬유신변용품,한복,표시.광고,강원도,1
의류·섬유신변용품,한복,표시.광고,경기도,2
의류·섬유신변용품,한복,표시.광고,대구광역시,1
의류·섬유신변용품,한복,표시.광고,대전광역시,1
의류·섬유신변용품,한복,표시.광고,서울특별시,2
의류·섬유신변용품,한복,표시.광고,전라남도,1
의류·섬유신변용품,한복,품질(물품/용역),강원도,3
의류·섬유신변용품,한복,품질(물품/용역),경기도,37
의류·섬유신변용품,한복,품질(물품/용역),경상남도,10
의류·섬유신변용품,한복,품질(물품/용역),경상북도,4
의류·섬유신변용품,한복,품질(물품/용역),광주광역시,2
의류·섬유신변용품,한복,품질(물품/용역),대구광역시,5
의류·섬유신변용품,한복,품질(물품/용역),대전광역시,6
의류·섬유신변용품,한복,품질(물품/용역),부산광역시,14
의류·섬유신변용품,한복,품질(물품/용역),서울특별시,29
의류·섬유신변용품,한복,품질(물품/용역),울산광역시,2
의류·섬유신변용품,한복,품질(물품/용역),인천광역시,4
의류·섬유신변용품,한복,품질(물품/용역),전라남도,7
의류·섬유신변용품,한복,품질(물품/용역),전북특별자치도,9
의류·섬유신변용품,한복,품질(물품/용역),제주특별자치도,3
의류·섬유신변용품,한복,품질(물품/용역),충청남도,7
의류·섬유신변용품,한복,품질(물품/용역),충청북도,3
의류·섬유신변용품,한복,품질(물품/용역),해외 및 기타,3
정보통신기기,사무용기기,AS불만,강원도,2
정보통신기기,사무용기기,AS불만,경기도,73
정보통신기기,사무용기기,AS불만,경상남도,6
정보통신기기,사무용기기,AS불만,경상북도,3
정보통신기기,사무용기기,AS불만,광주광역시,4
정보통신기기,사무용기기,AS불만,대구광역시,6
정보통신기기,사무용기기,AS불만,대전광역시,5
정보통신기기,사무용기기,AS불만,부산광역시,12
정보통신기기,사무용기기,AS불만,서울특별시,43
정보통신기기,사무용기기,AS불만,세종특별자치시,1
정보통신기기,사무용기기,AS불만,울산광역시,3
정보통신기기,사무용기기,AS불만,인천광역시,9
정보통신기기,사무용기기,AS불만,전라남도,4
정보통신기기,사무용기기,AS불만,전북특별자치도,5
정보통신기기,사무용기기,AS불만,제주특별자치도,4
정보통신기기,사무용기기,AS불만,충청남도,8
정보통신기기,사무용기기,AS불만,충청북도,2
정보통신기기,사무용기기,가격.요금,경기도,11
정보통신기기,사무용기기,가격.요금,경상남도,2
정보통신기기,사무용기기,가격.요금,경상북도,1
정보통신기기,사무용기기,가격.요금,대구광역시,3
