월,대분류,중분류,불만유형,채널,건수
2025-08,가사용품,조명기기,가격.요금,온라인,1
2025-08,가사용품,조명기기,계약불이행(불완전이행),기타(오프라인 등),3
2025-08,가사용품,조명기기,계약불이행(불완전이행),온라인,10
2025-08,가사용품,조명기기,계약해제.해지/위약금,기타(오프라인 등),2
2025-08,가사용품,조명기기,계약해제.해지/위약금,온라인,3
2025-08,가사용품,조명기기,단순문의.상담,기타(오프라인 등),3
2025-08,가사용품,조명기기,미상,온라인,6
2025-08,가사용품,조명기기,부당행위,기타(오프라인 등),2
2025-08,가사용품,조명기기,부당행위,온라인,2
2025-08,가사용품,조명기기,청약철회,기타(오프라인 등),2
2025-08,가사용품,조명기기,청약철회,온라인,10
2025-08,가사용품,조명기기,표시.광고,온라인,1
2025-08,가사용품,조명기기,품질(물품/용역),기타(오프라인 등),11
2025-08,가사용품,조명기기,품질(물품/용역),온라인,23
2025-08,광열·수도,가스,AS불만,기타(오프라인 등),2
2025-08,광열·수도,가스,가격.요금,기타(오프라인 등),11
2025-08,광열·수도,가스,거래관행,기타(오프라인 등),1
2025-08,광열·수도,가스,계약불이행(불완전이행),기타(오프라인 등),3
2025-08,광열·수도,가스,계약해제.해지/위약금,기타(오프라인 등),1
2025-08,광열·수도,가스,단순문의.상담,기타(오프라인 등),3
2025-08,광열·수도,가스,부당행위,기타(오프라인 등),12
2025-08,광열·수도,가스,안전(제품/시설),기타(오프라인 등),1
2025-08,광열·수도,가스,이자.수수료,기타(오프라인 등),2
2025-08,광열·수도,가스,청약철회,기타(오프라인 등),1
2025-08,광열·수도,가스,품질(물품/용역),기타(오프라인 등),4
2025-08,광열·수도,기타에너지,계약불이행(불완전이행),기타(오프라인 등),1
2025-08,광열·수도,기타에너지,계약해제.해지/위약금,기타(오프라인 등),1
2025-08,광열·수도,기타에너지,단순문의.상담,기타(오프라인 등),1
2025-08,광열·수도,기타에너지,안전(제품/시설),기타(오프라인 등),2
2025-08,광열·수도,기타에너지,품질(물품/용역),기타(오프라인 등),2
2025-08,광열·수도,석유류,가격.요금,기타(오프라인 등),4
2025-08,광열·수도,석유류,미상,온라인,1
2025-08,광열·수도,석유류,안전(제품/시설),기타(오프라인 등),1
2025-08,광열·수도,석유류,품질(물품/용역),기타(오프라인 등),3
2025-08,광열·수도,전기,AS불만,기타(오프라인 등),5
2025-08,광열·수도,전기,가격.요금,기타(오프라인 등),5
2025-08,광열·수도,전기,계약불이행(불완전이행),기타(오프라인 등),3
2025-08,광열·수도,전기,계약불이행(불완전이행),온라인,1
2025-08,광열·수도,전기,계약해제.해지/위약금,기타(오프라인 등),6
2025-08,광열·수도,전기,계약해제.해지/위약금,온라인,1
2025-08,광열·수도,전기,단순문의.상담,기타(오프라인 등),5
2025-08,광열·수도,전기,부당행위,기타(오프라인 등),4
2025-08,광열·수도,전기,안전(제품/시설),기타(오프라인 등),1
2025-08,광열·수도,전기,이자.수수료,기타(오프라인 등),1
2025-08,광열·수도,전기,청약철회,온라인,2
2025-08,광열·수도,전기,품질(물품/용역),기타(오프라인 등),10
2025-08,광열·수도,전기,품질(물품/용역),온라인,4
2025-08,교육서비스,방문·통신교육서비스,AS불만,기타(오프라인 등),1
2025-08,교육서비스,방문·통신교육서비스,AS불만,온라인,2
2025-08,교육서비스,방문·통신교육서비스,가격.요금,기타(오프라인 등),1
2025-08,교육서비스,방문·통신교육서비스,가격.요금,온라인,3
2025-08,교육서비스,방문·통신교육서비스,거래관행,기타(오프라인 등),2
2025-08,교육서비스,방문·통신교육서비스,거래관행,온라인,3
2025-08,교육서비스,방문·통신교육서비스,계약불이행(불완전이행),기타(오프라인 등),11
2025-08,교육서비스,방문·통신교육서비스,계약불이행(불완전이행),온라인,34
2025-08,교육서비스,방문·통신교육서비스,계약해제.해지/위약금,기타(오프라인 등),106
2025-08,교육서비스,방문·통신교육서비스,계약해제.해지/위약금,온라인,158
2025-08,교육서비스,방문·통신교육서비스,단순문의.상담,기타(오프라인 등),8
2025-08,교육서비스,방문·통신교육서비스,단순문의.상담,온라인,5
2025-08,교육서비스,방문·통신교육서비스,무능력자계약,기타(오프라인 등),1
2025-08,교육서비스,방문·통신교육서비스,미상,기타(오프라인 등),19
2025-08,교육서비스,방문·통신교육서비스,미상,온라인,33
2025-08,교육서비스,방문·통신교육서비스,법.제도,온라인,1
2025-08,교육서비스,방문·통신교육서비스,부당채권추심,기타(오프라인 등),2
2025-08,교육서비스,방문·통신교육서비스,부당채권추심,온라인,1
2025-08,교육서비스,방문·통신교육서비스,부당행위,기타(오프라인 등),16
2025-08,교육서비스,방문·통신교육서비스,부당행위,온라인,5
2025-08,교육서비스,방문·통신교육서비스,안전(제품/시설),기타(오프라인 등),1
2025-08,교육서비스,방문·통신교육서비스,약관,기타(오프라인 등),4
2025-08,교육서비스,방문·통신교육서비스,약관,온라인,12
2025-08,교육서비스,방문·통신교육서비스,이자.수수료,기타(오프라인 등),2
2025-08,교육서비스,방문·통신교육서비스,이자.수수료,온라인,1
2025-08,교육서비스,방문·통신교육서비스,청약철회,기타(오프라인 등),8
2025-08,교육서비스,방문·통신교육서비스,청약철회,온라인,40
2025-08,교육서비스,방문·통신교육서비스,표시.광고,기타(오프라인 등),5
2025-08,교육서비스,방문·통신교육서비스,표시.광고,온라인,3
2025-08,교육서비스,방문·통신교육서비스,품질(물품/용역),기타(오프라인 등),5
2025-08,교육서비스,방문·통신교육서비스,품질(물품/용역),온라인,8
2025-08,교육서비스,사설강습서비스,AS불만,기타(오프라인 등),1
2025-08,교육서비스,사설강습서비스,AS불만,온라인,1
2025-08,교육서비스,사설강습서비스,가격.요금,기타(오프라인 등),9
2025-08,교육서비스,사설강습서비스,거래관행,기타(오프라인 등),4
2025-08,교육서비스,사설강습서비스,계약불이행(불완전이행),기타(오프라인 등),58
2025-08,교육서비스,사설강습서비스,계약불이행(불완전이행),온라인,16
2025-08,교육서비스,사설강습서비스,계약해제.해지/위약금,기타(오프라인 등),340
2025-08,교육서비스,사설강습서비스,계약해제.해지/위약금,온라인,47
2025-08,교육서비스,사설강습서비스,단순문의.상담,기타(오프라인 등),43
2025-08,교육서비스,사설강습서비스,단순문의.상담,온라인,3
2025-08,교육서비스,사설강습서비스,무능력자계약,기타(오프라인 등),1
2025-08,교육서비스,사설강습서비스,미상,기타(오프라인 등),45
2025-08,교육서비스,사설강습서비스,미상,온라인,5
2025-08,교육서비스,사설강습서비스,법.제도,기타(오프라인 등),1
2025-08,교육서비스,사설강습서비스,부당행위,기타(오프라인 등),26
2025-08,교육서비스,사설강습서비스,부당행위,온라인,5
2025-08,교육서비스,사설강습서비스,약관,기타(오프라인 등),8
2025-08,교육서비스,사설강습서비스,약관,온라인,2
2025-08,교육서비스,사설강습서비스,이자.수수료,기타(오프라인 등),1
2025-08,교육서비스,사설강습서비스,이자.수수료,온라인,1
2025-08,교육서비스,사설강습서비스,청약철회,기타(오프라인 등),25
2025-08,교육서비스,사설강습서비스,청약철회,온라인,10
2025-08,교육서비스,사설강습서비스,표시.광고,기타(오프라인 등),4
2025-08,교육서비스,사설강습서비스,표시.광고,온라인,2
2025-08,교육서비스,사설강습서비스,품질(물품/용역),기타(오프라인 등),8
2025-08,교육서비스,사설강습서비스,품질(물품/용역),온라인,6
2025-08,교육서비스,자격시험,거래관행,기타(오프라인 등),1
2025-08,교육서비스,자격시험,계약불이행(불완전이행),기타(오프라인 등),1
2025-08,교육서비스,자격시험,계약해제.해지/위약금,기타(오프라인 등),3
2025-08,교육서비스,자격시험,계약해제.해지/위약금,온라인,3
2025-08,교육서비스,자격시험,단순문의.상담,기타(오프라인 등),1
2025-08,교육서비스,자격시험,단순문의.상담,온라인,1
2025-08,교육서비스,자격시험,미상,기타(오프라인 등),2
2025-08,교육서비스,자격시험,부당행위,기타(오프라인 등),1
2025-08,교육서비스,자격시험,부당행위,온라인,1
2025-08,교육서비스,자격시험,이자.수수료,기타(오프라인 등),1
2025-08,교육서비스,자격시험,청약철회,기타(오프라인 등),1
2025-08,교육서비스,자격시험,품질(물품/용역),온라인,1
2025-08,교육서비스,학교교육서비스,계약불이행(불완전이행),기타(오프라인 등),8
2025-08,교육서비스,학교교육서비스,계약불이행(불완전이행),온라인,2
2025-08,교육서비스,학교교육서비스,계약해제.해지/위약금,기타(오프라인 등),39
2025-08,교육서비스,학교교육서비스,계약해제.해지/위약금,온라인,11
2025-08,교육서비스,학교교육서비스,단순문의.상담,기타(오프라인 등),1
2025-08,교육서비스,학교교육서비스,미상,기타(오프라인 등),2
2025-08,교육서비스,학교교육서비스,미상,온라인,1
2025-08,교육서비스,학교교육서비스,법.제도,기타(오프라인 등),1
2025-08,교육서비스,학교교육서비스,부당행위,기타(오프라인 등),7
2025-08,교육서비스,학교교육서비스,부당행위,온라인,1
2025-08,교육서비스,학교교육서비스,청약철회,온라인,5
2025-08,교육서비스,학교교육서비스,품질(물품/용역),기타(오프라인 등),3
2025-08,금융,기타금융,AS불만,기타(오프라인 등),1
2025-08,금융,기타금융,AS불만,온라인,3
2025-08,금융,기타금융,가격.요금,기타(오프라인 등),2
2025-08,금융,기타금융,가격.요금,온라인,6
2025-08,금융,기타금융,거래관행,기타(오프라인 등),11
2025-08,금융,기타금융,거래관행,온라인,4
2025-08,금융,기타금융,계약불이행(불완전이행),기타(오프라인 등),58
2025-08,금융,기타금융,계약불이행(불완전이행),온라인,56
2025-08,금융,기타금융,계약해제.해지/위약금,기타(오프라인 등),51
2025-08,금융,기타금융,계약해제.해지/위약금,온라인,47
2025-08,금융,기타금융,단순문의.상담,기타(오프라인 등),43
2025-08,금융,기타금융,단순문의.상담,온라인,17
2025-08,금융,기타금융,미상,기타(오프라인 등),8
2025-08,금융,기타금융,미상,온라인,15
2025-08,금융,기타금융,부당채권추심,기타(오프라인 등),8
2025-08,금융,기타금융,부당행위,기타(오프라인 등),37
2025-08,금융,기타금융,부당행위,온라인,24
2025-08,금융,기타금융,안전(제품/시설),기타(오프라인 등),1
2025-08,금융,기타금융,안전(제품/시설),온라인,1
2025-08,금융,기타금융,약관,기타(오프라인 등),13
2025-08,금융,기타금융,약관,온라인,6
2025-08,금융,기타금융,이자.수수료,기타(오프라인 등),2
2025-08,금융,기타금융,이자.수수료,온라인,1
2025-08,금융,기타금융,청약철회,기타(오프라인 등),5
2025-08,금융,기타금융,청약철회,온라인,21
2025-08,금융,기타금융,표시.광고,온라인,4
2025-08,금융,기타금융,품질(물품/용역),기타(오프라인 등),12
2025-08,금융,기타금융,품질(물품/용역),온라인,6
2025-08,금융,대출,계약불이행(불완전이행),기타(오프라인 등),6
2025-08,금융,대출,계약해제.해지/위약금,기타(오프라인 등),3
2025-08,금융,대출,단순문의.상담,기타(오프라인 등),8
2025-08,금융,대출,법.제도,기타(오프라인 등),1
2025-08,금융,대출,부당행위,기타(오프라인 등),9
2025-08,금융,대출,부당행위,온라인,1
2025-08,금융,대출,이자.수수료,기타(오프라인 등),2
2025-08,금융,대출,청약철회,기타(오프라인 등),1
2025-08,금융,대출,품질(물품/용역),기타(오프라인 등),1
2025-08,금융,리스,AS불만,기타(오프라인 등),1
